USER,SOURCE,QUERY_RUNS,DISTINCT_QUERY_RUNS,TOTAL_NUM_QUERY_RUNS
user_6,table_438,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",48,48
user_6,table_439,[1],1,1
user_6,table_440,[1],1,1
user_6,table_441,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",85,85
user_6,table_442,"[1, 1, 1, 1, 1, 1]",6,6
user_6,table_443,[1],1,1
user_6,table_444,[1],1,1
user_6,table_445,[1],1,1
user_6,table_446,[1],1,1
user_6,table_447,[1],1,1
user_6,table_448,[1],1,1
user_6,table_449,[1],1,1
user_6,table_450,[1],1,1
user_6,table_451,[1],1,1
user_6,table_452,[1],1,1
user_6,table_453,[1],1,1
user_6,table_454,[1],1,1
user_6,table_455,[1],1,1
user_6,table_456,"[1, 1, 1, 1, 1, 1, 1]",7,7
user_6,table_457,[1],1,1
user_6,table_458,[1],1,1
user_6,table_459,[1],1,1
user_6,table_460,[1],1,1
user_6,table_461,[1],1,1
user_6,table_462,[1],1,1
user_6,table_463,[1],1,1
user_6,table_464,[1],1,1
user_6,table_465,[1],1,1
user_6,table_466,[1],1,1
user_6,table_467,[1],1,1
user_6,table_468,[1],1,1
user_6,table_469,[1],1,1
user_6,table_470,[1],1,1
user_6,table_471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,15
user_6,table_472,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14,14
user_6,table_473,[1],1,1
user_6,table_474,[1],1,1
user_6,table_475,"[1, 1, 1, 1, 1, 1]",6,6
user_6,table_476,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14,14
user_6,table_477,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,15
user_6,table_478,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,12
user_6,table_479,[1],1,1
user_6,table_480,[1],1,1
user_6,table_481,[1],1,1
user_6,table_482,[1],1,1
user_6,table_483,[1],1,1
user_6,table_484,[1],1,1
user_6,table_485,[1],1,1
user_6,table_486,[1],1,1
user_6,table_487,[1],1,1
user_6,table_488,[1],1,1
user_6,table_489,[1],1,1
user_6,table_490,[1],1,1
user_6,table_491,[1],1,1
user_6,table_492,[1],1,1
user_6,table_493,[1],1,1
user_6,table_494,[1],1,1
user_6,table_495,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,12
user_6,table_496,[1],1,1
user_6,table_497,[1],1,1
user_6,table_498,[1],1,1
user_6,table_499,[1],1,1
user_6,table_500,[1],1,1
user_6,table_501,[1],1,1
user_6,table_502,[1],1,1
user_6,table_503,[1],1,1
user_6,table_504,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28,28
user_6,table_505,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",106,106
user_6,table_67,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",22,24
